db traj id : 928
frame,reward,score,terminal, action
2149,0, 2850, False, 2
2150,0, 2850, False, 2
2151,0, 2850, False, 2
2152,0, 2850, False, 2
2153,0, 2850, False, 2
2154,0, 2850, False, 2
2155,0, 2850, False, 2
2156,0, 2850, False, 2
2157,0, 2850, False, 2
2158,0, 2850, False, 2
2159,0, 2850, False, 2
2160,10, 2860, False, 2
2161,0, 2860, False, 0
2162,0, 2860, False, 0
2163,0, 2860, False, 0
2164,0, 2860, False, 0
2165,0, 2860, False, 0
2166,0, 2860, False, 0
2167,0, 2860, False, 0
2168,0, 2860, False, 0
2169,0, 2860, False, 0
2170,0, 2860, False, 0
2171,0, 2860, False, 0
2172,0, 2860, False, 0
2173,0, 2860, False, 0
2174,10, 2870, False, 0
2175,0, 2870, False, 0
2176,0, 2870, False, 0
2177,0, 2870, False, 0
2178,0, 2870, False, 0
2179,0, 2870, False, 0
2180,0, 2870, False, 0
2181,0, 2870, False, 0
2182,0, 2870, False, 0
2183,0, 2870, False, 0
2184,0, 2870, False, 0
2185,0, 2870, False, 0
2186,0, 2870, False, 0
2187,0, 2870, False, 0
2188,0, 2870, False, 0
2189,0, 2870, False, 0
2190,0, 2870, False, 0
2191,0, 2870, False, 0
2192,0, 2870, False, 0
2193,0, 2870, False, 0
2194,0, 2870, False, 0
2195,0, 2870, False, 0
2196,0, 2870, False, 0
2197,0, 2870, False, 0
2198,0, 2870, False, 0
2199,0, 2870, False, 0
2200,0, 2870, False, 0
2201,0, 2870, False, 0
2202,0, 2870, False, 0
2203,0, 2870, False, 0
2204,0, 2870, False, 0
2205,0, 2870, False, 0
2206,0, 2870, False, 0
2207,0, 2870, False, 0
2208,0, 2870, False, 0
2209,0, 2870, False, 0
2210,0, 2870, False, 0
2211,0, 2870, False, 0
2212,0, 2870, False, 0
2213,0, 2870, False, 0
2214,0, 2870, False, 3
2215,0, 2870, False, 3
2216,0, 2870, False, 3
2217,0, 2870, False, 3
2218,0, 2870, False, 3
2219,0, 2870, False, 3
2220,0, 2870, False, 3
2221,0, 2870, False, 0
2222,0, 2870, False, 0
2223,0, 2870, False, 0
2224,0, 2870, False, 0
2225,0, 2870, False, 0
2226,0, 2870, False, 0
2227,0, 2870, False, 0
2228,0, 2870, False, 0
2229,0, 2870, False, 0
2230,0, 2870, False, 0
2231,0, 2870, False, 0
2232,0, 2870, False, 0
2233,0, 2870, False, 0
2234,0, 2870, False, 0
2235,0, 2870, False, 0
2236,0, 2870, False, 0
2237,0, 2870, False, 0
2238,0, 2870, False, 0
2239,0, 2870, False, 0
2240,0, 2870, False, 0
2241,0, 2870, False, 0
2242,0, 2870, False, 0
2243,0, 2870, False, 0
2244,0, 2870, False, 0
2245,0, 2870, False, 0
2246,0, 2870, False, 0
2247,0, 2870, False, 0
2248,0, 2870, False, 0
2249,0, 2870, False, 0
2250,0, 2870, False, 0
2251,0, 2870, False, 0
2252,0, 2870, False, 0
2253,0, 2870, False, 0
2254,0, 2870, False, 0
2255,0, 2870, False, 0
2256,0, 2870, False, 0
2257,0, 2870, False, 0
2258,0, 2870, False, 0
2259,0, 2870, False, 0
2260,0, 2870, False, 0
2261,0, 2870, False, 0
2262,0, 2870, False, 0
2263,0, 2870, False, 0
2264,0, 2870, False, 0
2265,0, 2870, False, 0
2266,0, 2870, False, 0
2267,0, 2870, False, 0
2268,0, 2870, False, 0
2269,0, 2870, False, 0
2270,0, 2870, False, 0
2271,0, 2870, False, 0
2272,0, 2870, False, 0
2273,0, 2870, False, 0
2274,0, 2870, False, 0
2275,0, 2870, False, 0
2276,0, 2870, False, 0
2277,0, 2870, False, 0
2278,0, 2870, False, 0
2279,0, 2870, False, 0
2280,0, 2870, False, 0
2281,0, 2870, False, 0
2282,0, 2870, False, 0
2283,0, 2870, False, 0
2284,0, 2870, False, 0
2285,0, 2870, False, 0
2286,0, 2870, False, 0
2287,0, 2870, False, 0
2288,0, 2870, False, 0
2289,0, 2870, False, 0
2290,0, 2870, False, 0
2291,0, 2870, False, 0
2292,0, 2870, False, 0
2293,0, 2870, False, 0
2294,0, 2870, False, 0
2295,0, 2870, False, 0
2296,0, 2870, False, 0
2297,0, 2870, False, 0
2298,0, 2870, False, 0
2299,0, 2870, False, 0
2300,0, 2870, False, 0
2301,0, 2870, False, 0
2302,0, 2870, False, 0
2303,0, 2870, False, 0
2304,0, 2870, False, 0
2305,0, 2870, False, 0
2306,0, 2870, False, 0
2307,0, 2870, False, 0
2308,0, 2870, False, 0
2309,0, 2870, False, 0
2310,0, 2870, False, 0
2311,0, 2870, False, 0
2312,0, 2870, False, 0
2313,0, 2870, False, 0
2314,0, 2870, False, 0
2315,0, 2870, False, 0
2316,0, 2870, False, 0
2317,0, 2870, False, 0
2318,0, 2870, False, 0
2319,0, 2870, False, 0
2320,0, 2870, False, 0
2321,0, 2870, False, 0
2322,0, 2870, False, 0
2323,0, 2870, False, 0
2324,0, 2870, False, 0
2325,0, 2870, False, 0
2326,0, 2870, False, 0
2327,0, 2870, False, 0
2328,0, 2870, False, 0
2329,0, 2870, False, 0
2330,0, 2870, False, 0
2331,0, 2870, False, 0
2332,0, 2870, False, 0
2333,0, 2870, False, 0
2334,0, 2870, False, 0
2335,0, 2870, False, 0
2336,0, 2870, False, 0
2337,0, 2870, False, 0
2338,0, 2870, False, 3
2339,0, 2870, False, 3
2340,0, 2870, False, 3
2341,0, 2870, False, 3
2342,0, 2870, False, 3
2343,0, 2870, False, 3
2344,0, 2870, False, 3
2345,0, 2870, False, 3
2346,0, 2870, False, 3
2347,0, 2870, False, 3
2348,0, 2870, False, 3
2349,0, 2870, False, 3
2350,0, 2870, False, 3
2351,0, 2870, False, 3
2352,0, 2870, False, 3
2353,0, 2870, False, 3
2354,0, 2870, False, 3
2355,0, 2870, False, 3
2356,0, 2870, False, 3
2357,0, 2870, False, 3
2358,0, 2870, False, 0
2359,0, 2870, False, 0
2360,0, 2870, False, 0
2361,0, 2870, False, 0
2362,0, 2870, False, 0
2363,0, 2870, False, 0
2364,0, 2870, False, 0
2365,0, 2870, False, 0
2366,0, 2870, False, 0
2367,0, 2870, False, 0
2368,0, 2870, False, 0
2369,0, 2870, False, 0
2370,0, 2870, False, 0
2371,0, 2870, False, 0
2372,0, 2870, False, 0
2373,0, 2870, False, 0
2374,0, 2870, False, 0
2375,0, 2870, False, 0
2376,0, 2870, False, 0
2377,0, 2870, False, 0
2378,0, 2870, False, 0
2379,0, 2870, False, 0
2380,0, 2870, False, 0
2381,0, 2870, False, 0
2382,0, 2870, False, 0
2383,0, 2870, False, 3
2384,0, 2870, False, 3
2385,0, 2870, False, 3
2386,0, 2870, False, 3
2387,0, 2870, False, 3
2388,0, 2870, False, 3
2389,0, 2870, False, 3
2390,0, 2870, False, 3
2391,0, 2870, False, 3
2392,0, 2870, False, 3
2393,0, 2870, False, 3
2394,0, 2870, False, 3
2395,0, 2870, False, 3
2396,0, 2870, False, 3
2397,0, 2870, False, 3
2398,0, 2870, False, 3
2399,0, 2870, False, 3
2400,0, 2870, False, 3
2401,0, 2870, False, 3
2402,0, 2870, False, 3
2403,0, 2870, False, 3
2404,0, 2870, False, 3
2405,0, 2870, False, 3
2406,0, 2870, False, 0
2407,0, 2870, False, 0
2408,0, 2870, False, 0
2409,0, 2870, False, 0
2410,0, 2870, False, 0
2411,0, 2870, False, 0
2412,0, 2870, False, 0
2413,0, 2870, False, 0
2414,0, 2870, False, 0
2415,0, 2870, False, 0
2416,0, 2870, False, 0
2417,0, 2870, False, 0
2418,0, 2870, False, 0
2419,0, 2870, False, 0
2420,0, 2870, False, 0
2421,0, 2870, False, 0
2422,0, 2870, False, 0
2423,0, 2870, False, 0
2424,0, 2870, False, 4
2425,0, 2870, False, 4
2426,0, 2870, False, 4
2427,0, 2870, False, 4
2428,0, 2870, False, 4
2429,0, 2870, False, 4
2430,0, 2870, False, 4
2431,0, 2870, False, 4
2432,0, 2870, False, 4
2433,0, 2870, False, 4
2434,0, 2870, False, 4
2435,0, 2870, False, 4
2436,0, 2870, False, 0
2437,0, 2870, False, 0
2438,0, 2870, False, 0
2439,0, 2870, False, 0
2440,0, 2870, False, 0
2441,0, 2870, False, 0
2442,0, 2870, False, 0
2443,0, 2870, False, 2
2444,0, 2870, False, 2
2445,0, 2870, False, 2
2446,0, 2870, False, 2
2447,0, 2870, False, 2
2448,0, 2870, False, 2
2449,0, 2870, False, 2
2450,0, 2870, False, 2
2451,0, 2870, False, 2
2452,0, 2870, False, 2
2453,0, 2870, False, 2
2454,0, 2870, False, 2
2455,0, 2870, False, 2
2456,0, 2870, False, 2
2457,0, 2870, False, 2
2458,0, 2870, False, 2
2459,0, 2870, False, 2
2460,0, 2870, False, 2
2461,0, 2870, False, 2
2462,0, 2870, False, 2
2463,0, 2870, False, 0
2464,0, 2870, False, 4
2465,0, 2870, False, 4
2466,0, 2870, False, 4
2467,0, 2870, False, 4
2468,0, 2870, False, 4
2469,0, 2870, False, 4
2470,0, 2870, False, 4
2471,0, 2870, False, 4
2472,0, 2870, False, 4
2473,0, 2870, False, 4
2474,0, 2870, False, 4
2475,0, 2870, False, 4
2476,0, 2870, False, 4
2477,0, 2870, False, 4
2478,0, 2870, False, 4
2479,0, 2870, False, 4
2480,0, 2870, False, 4
2481,0, 2870, False, 4
2482,10, 2880, False, 4
2483,0, 2880, False, 4
2484,0, 2880, False, 4
2485,0, 2880, False, 4
2486,0, 2880, False, 4
2487,0, 2880, False, 4
2488,0, 2880, False, 0
2489,0, 2880, False, 0
2490,0, 2880, False, 0
2491,0, 2880, False, 0
2492,0, 2880, False, 0
2493,0, 2880, False, 0
2494,0, 2880, False, 0
2495,0, 2880, False, 0
2496,10, 2890, False, 0
2497,0, 2890, False, 0
2498,0, 2890, False, 0
2499,0, 2890, False, 0
2500,0, 2890, False, 0
2501,0, 2890, False, 0
2502,0, 2890, False, 0
2503,0, 2890, False, 0
2504,0, 2890, False, 0
2505,0, 2890, False, 0
2506,0, 2890, False, 0
2507,0, 2890, False, 0
2508,0, 2890, False, 0
2509,0, 2890, False, 0
2510,10, 2900, False, 0
2511,0, 2900, False, 0
2512,0, 2900, False, 0
2513,0, 2900, False, 0
2514,0, 2900, False, 0
2515,0, 2900, False, 0
2516,0, 2900, False, 0
2517,0, 2900, False, 0
2518,0, 2900, False, 0
2519,0, 2900, False, 0
2520,0, 2900, False, 0
2521,0, 2900, False, 0
2522,10, 2910, False, 0
2523,0, 2910, False, 0
2524,0, 2910, False, 0
2525,0, 2910, False, 0
2526,0, 2910, False, 0
2527,0, 2910, False, 0
2528,0, 2910, False, 0
2529,0, 2910, False, 5
2530,0, 2910, False, 5
2531,0, 2910, False, 5
2532,0, 2910, False, 5
2533,0, 2910, False, 5
2534,0, 2910, False, 5
2535,0, 2910, False, 5
2536,0, 2910, False, 5
2537,0, 2910, False, 5
2538,0, 2910, False, 5
2539,0, 2910, False, 5
2540,0, 2910, False, 5
2541,0, 2910, False, 5
2542,0, 2910, False, 5
2543,0, 2910, False, 5
2544,0, 2910, False, 5
2545,0, 2910, False, 5
2546,0, 2910, False, 5
2547,0, 2910, False, 5
2548,0, 2910, False, 5
2549,0, 2910, False, 5
2550,0, 2910, False, 5
2551,0, 2910, False, 5
2552,0, 2910, False, 5
2553,0, 2910, False, 5
2554,0, 2910, False, 5
2555,0, 2910, False, 5
2556,0, 2910, False, 5
2557,0, 2910, False, 5
2558,0, 2910, False, 5
2559,0, 2910, False, 0
2560,0, 2910, False, 0
2561,0, 2910, False, 0
2562,0, 2910, False, 0
2563,0, 2910, False, 0
2564,0, 2910, False, 0
2565,0, 2910, False, 0
2566,0, 2910, False, 0
2567,0, 2910, False, 0
2568,0, 2910, False, 0
2569,0, 2910, False, 0
2570,0, 2910, False, 0
2571,0, 2910, False, 0
2572,0, 2910, False, 0
2573,0, 2910, False, 0
2574,0, 2910, False, 0
2575,0, 2910, False, 3
2576,0, 2910, False, 3
2577,0, 2910, False, 3
2578,0, 2910, False, 3
2579,0, 2910, False, 3
2580,0, 2910, False, 3
2581,0, 2910, False, 3
2582,0, 2910, False, 3
2583,0, 2910, False, 3
2584,0, 2910, False, 3
2585,0, 2910, False, 3
2586,0, 2910, False, 3
2587,0, 2910, False, 3
2588,0, 2910, False, 3
2589,0, 2910, False, 3
2590,0, 2910, False, 3
2591,0, 2910, False, 3
2592,0, 2910, False, 3
2593,0, 2910, False, 3
2594,0, 2910, False, 3
2595,0, 2910, False, 3
2596,0, 2910, False, 3
2597,0, 2910, False, 3
2598,0, 2910, False, 3
2599,0, 2910, False, 3
2600,0, 2910, False, 3
2601,0, 2910, False, 3
2602,0, 2910, False, 3
2603,0, 2910, False, 0
2604,0, 2910, False, 0
2605,0, 2910, False, 0
2606,0, 2910, False, 5
2607,0, 2910, False, 5
2608,0, 2910, False, 5
2609,0, 2910, False, 5
2610,0, 2910, False, 5
2611,0, 2910, False, 5
2612,0, 2910, False, 5
2613,0, 2910, False, 5
2614,0, 2910, False, 5
2615,0, 2910, False, 5
2616,0, 2910, False, 5
2617,0, 2910, False, 5
2618,0, 2910, False, 5
2619,0, 2910, False, 5
2620,0, 2910, False, 5
2621,0, 2910, False, 5
2622,0, 2910, False, 5
2623,0, 2910, False, 5
2624,0, 2910, False, 5
2625,0, 2910, False, 5
2626,0, 2910, False, 5
2627,0, 2910, False, 0
2628,0, 2910, False, 3
2629,0, 2910, False, 3
2630,0, 2910, False, 3
2631,0, 2910, False, 3
2632,0, 2910, False, 3
2633,0, 2910, False, 3
2634,0, 2910, False, 3
2635,0, 2910, False, 3
2636,0, 2910, False, 3
2637,0, 2910, False, 3
2638,0, 2910, False, 3
2639,0, 2910, False, 3
2640,0, 2910, False, 3
2641,0, 2910, False, 3
2642,0, 2910, False, 3
2643,0, 2910, False, 3
2644,0, 2910, False, 3
2645,0, 2910, False, 3
2646,0, 2910, False, 3
2647,0, 2910, False, 3
2648,0, 2910, False, 3
2649,0, 2910, False, 3
2650,10, 2920, False, 3
2651,0, 2920, False, 3
2652,0, 2920, False, 3
2653,0, 2920, False, 3
2654,0, 2920, False, 3
2655,0, 2920, False, 3
2656,0, 2920, False, 3
2657,0, 2920, False, 0
2658,0, 2920, False, 0
2659,0, 2920, False, 0
2660,0, 2920, False, 0
2661,0, 2920, False, 0
2662,0, 2920, False, 0
2663,0, 2920, False, 0
2664,10, 2930, False, 0
2665,0, 2930, False, 0
2666,0, 2930, False, 0
2667,0, 2930, False, 0
2668,0, 2930, False, 0
2669,0, 2930, False, 0
2670,0, 2930, False, 0
2671,0, 2930, False, 0
2672,0, 2930, False, 0
2673,0, 2930, False, 0
2674,0, 2930, False, 0
2675,0, 2930, False, 0
2676,0, 2930, False, 0
2677,0, 2930, False, 0
2678,10, 2940, False, 0
2679,0, 2940, False, 0
2680,0, 2940, False, 0
2681,0, 2940, False, 0
2682,0, 2940, False, 0
2683,0, 2940, False, 0
2684,0, 2940, False, 0
2685,0, 2940, False, 0
2686,0, 2940, False, 0
2687,0, 2940, False, 0
2688,0, 2940, False, 0
2689,0, 2940, False, 0
2690,10, 2950, False, 0
2691,0, 2950, False, 0
2692,0, 2950, False, 0
2693,0, 2950, False, 0
2694,0, 2950, False, 0
2695,0, 2950, False, 0
2696,0, 2950, False, 0
2697,0, 2950, False, 0
2698,0, 2950, False, 0
2699,0, 2950, False, 0
2700,0, 2950, False, 0
2701,0, 2950, False, 0
2702,0, 2950, False, 0
2703,0, 2950, False, 0
2704,10, 2960, False, 0
2705,0, 2960, False, 0
2706,0, 2960, False, 0
2707,0, 2960, False, 0
2708,0, 2960, False, 0
2709,0, 2960, False, 0
2710,0, 2960, False, 0
2711,0, 2960, False, 0
2712,0, 2960, False, 0
2713,0, 2960, False, 0
2714,0, 2960, False, 0
2715,0, 2960, False, 0
2716,0, 2960, False, 0
2717,0, 2960, False, 0
2718,0, 2960, False, 0
2719,0, 2960, False, 0
2720,0, 2960, False, 0
2721,0, 2960, False, 0
2722,10, 2970, False, 0
2723,0, 2970, False, 0
2724,0, 2970, False, 0
2725,0, 2970, False, 0
2726,0, 2970, False, 0
2727,0, 2970, False, 0
2728,0, 2970, False, 0
2729,0, 2970, False, 0
2730,0, 2970, False, 0
2731,0, 2970, False, 0
2732,0, 2970, False, 0
2733,0, 2970, False, 0
2734,0, 2970, False, 0
2735,0, 2970, False, 0
2736,10, 2980, False, 0
2737,0, 2980, False, 0
2738,0, 2980, False, 0
2739,0, 2980, False, 0
2740,0, 2980, False, 0
2741,0, 2980, False, 0
2742,0, 2980, False, 0
2743,0, 2980, False, 0
2744,0, 2980, False, 0
2745,0, 2980, False, 0
2746,0, 2980, False, 0
2747,0, 2980, False, 0
2748,0, 2980, False, 0
2749,0, 2980, False, 0
2750,10, 2990, False, 0
2751,0, 2990, False, 0
2752,0, 2990, False, 0
2753,0, 2990, False, 0
2754,0, 2990, False, 0
2755,0, 2990, False, 0
2756,0, 2990, False, 0
2757,0, 2990, False, 0
2758,0, 2990, False, 0
2759,0, 2990, False, 0
2760,0, 2990, False, 0
2761,0, 2990, False, 0
2762,10, 3000, False, 0
2763,0, 3000, False, 0
2764,0, 3000, False, 0
2765,0, 3000, False, 0
2766,0, 3000, False, 0
2767,0, 3000, False, 0
2768,0, 3000, False, 0
2769,0, 3000, False, 0
2770,0, 3000, False, 0
2771,0, 3000, False, 0
2772,0, 3000, False, 0
2773,0, 3000, False, 0
2774,0, 3000, False, 0
2775,0, 3000, False, 0
2776,10, 3010, False, 0
2777,0, 3010, False, 0
2778,0, 3010, False, 0
2779,0, 3010, False, 0
2780,0, 3010, False, 0
2781,0, 3010, False, 0
2782,0, 3010, False, 0
2783,0, 3010, False, 0
2784,0, 3010, False, 0
2785,0, 3010, False, 0
2786,0, 3010, False, 2
2787,0, 3010, False, 2
2788,0, 3010, False, 2
2789,0, 3010, False, 2
2790,10, 3020, False, 2
2791,0, 3020, False, 2
2792,0, 3020, False, 2
2793,0, 3020, False, 2
2794,0, 3020, False, 2
2795,0, 3020, False, 2
2796,0, 3020, False, 2
2797,0, 3020, False, 2
2798,0, 3020, False, 2
2799,0, 3020, False, 2
2800,0, 3020, False, 2
2801,0, 3020, False, 2
2802,0, 3020, False, 2
2803,0, 3020, False, 2
2804,0, 3020, False, 2
2805,0, 3020, False, 2
2806,10, 3030, False, 2
2807,0, 3030, False, 2
2808,0, 3030, False, 2
2809,0, 3030, False, 2
2810,0, 3030, False, 2
2811,0, 3030, False, 2
2812,0, 3030, False, 2
2813,0, 3030, False, 0
2814,0, 3030, False, 0
2815,0, 3030, False, 0
2816,0, 3030, False, 0
2817,0, 3030, False, 0
2818,0, 3030, False, 0
2819,0, 3030, False, 0
2820,10, 3040, False, 0
2821,0, 3040, False, 0
2822,0, 3040, False, 0
2823,0, 3040, False, 0
2824,0, 3040, False, 0
2825,0, 3040, False, 0
2826,0, 3040, False, 3
2827,0, 3040, False, 3
2828,0, 3040, False, 3
2829,0, 3040, False, 3
2830,0, 3040, False, 3
2831,0, 3040, False, 3
2832,0, 3040, False, 3
2833,0, 3040, False, 3
2834,10, 3050, False, 3
2835,0, 3050, False, 3
2836,0, 3050, False, 3
2837,0, 3050, False, 3
2838,0, 3050, False, 3
2839,0, 3050, False, 3
2840,0, 3050, False, 3
2841,0, 3050, False, 3
2842,0, 3050, False, 3
2843,0, 3050, False, 3
2844,0, 3050, False, 3
2845,0, 3050, False, 3
2846,10, 3060, False, 3
2847,0, 3060, False, 3
2848,0, 3060, False, 3
2849,0, 3060, False, 3
2850,0, 3060, False, 3
2851,0, 3060, False, 3
2852,0, 3060, False, 3
2853,0, 3060, False, 0
2854,0, 3060, False, 0
2855,0, 3060, False, 0
2856,0, 3060, False, 0
2857,0, 3060, False, 0
2858,10, 3070, False, 0
2859,0, 3070, False, 0
2860,0, 3070, False, 0
2861,0, 3070, False, 0
2862,0, 3070, False, 0
2863,0, 3070, False, 0
2864,0, 3070, False, 0
2865,0, 3070, False, 0
2866,0, 3070, False, 0
2867,0, 3070, False, 0
2868,0, 3070, False, 0
2869,0, 3070, False, 0
2870,0, 3070, False, 0
2871,0, 3070, False, 0
2872,10, 3080, False, 0
2873,0, 3080, False, 0
2874,0, 3080, False, 0
2875,0, 3080, False, 0
2876,0, 3080, False, 0
2877,0, 3080, False, 0
2878,0, 3080, False, 0
2879,0, 3080, False, 0
2880,0, 3080, False, 0
2881,0, 3080, False, 0
2882,0, 3080, False, 0
2883,0, 3080, False, 0
2884,0, 3080, False, 4
2885,0, 3080, False, 4
2886,0, 3080, False, 4
2887,0, 3080, False, 4
2888,0, 3080, False, 4
2889,0, 3080, False, 4
2890,0, 3080, False, 4
2891,0, 3080, False, 0
2892,0, 3080, False, 2
2893,0, 3080, False, 2
2894,0, 3080, False, 2
2895,0, 3080, False, 2
2896,0, 3080, False, 2
2897,0, 3080, False, 2
2898,0, 3080, False, 2
2899,0, 3080, False, 2
2900,0, 3080, False, 2
2901,0, 3080, False, 2
2902,0, 3080, False, 2
2903,0, 3080, False, 2
2904,0, 3080, False, 2
2905,0, 3080, False, 2
2906,10, 3090, False, 2
2907,0, 3090, False, 2
2908,0, 3090, False, 2
2909,0, 3090, False, 2
2910,0, 3090, False, 2
2911,0, 3090, False, 2
2912,0, 3090, False, 2
2913,0, 3090, False, 2
2914,0, 3090, False, 2
2915,0, 3090, False, 2
2916,0, 3090, False, 2
2917,0, 3090, False, 2
2918,0, 3090, False, 0
2919,0, 3090, False, 0
2920,0, 3090, False, 0
2921,0, 3090, False, 0
2922,0, 3090, False, 0
2923,0, 3090, False, 0
2924,0, 3090, False, 0
2925,0, 3090, False, 0
2926,0, 3090, False, 0
2927,0, 3090, False, 0
2928,0, 3090, False, 0
2929,0, 3090, False, 0
2930,0, 3090, False, 0
2931,0, 3090, False, 0
2932,0, 3090, False, 0
2933,0, 3090, False, 0
2934,0, 3090, False, 0
2935,0, 3090, False, 0
2936,0, 3090, False, 0
2937,0, 3090, False, 0
2938,0, 3090, False, 0
2939,0, 3090, False, 0
2940,0, 3090, False, 0
2941,0, 3090, False, 0
2942,0, 3090, False, 0
2943,0, 3090, False, 0
2944,0, 3090, False, 0
2945,0, 3090, False, 0
2946,0, 3090, False, 0
2947,0, 3090, False, 0
2948,0, 3090, False, 0
2949,0, 3090, False, 0
2950,0, 3090, False, 0
2951,0, 3090, False, 0
2952,0, 3090, False, 0
2953,0, 3090, False, 0
2954,0, 3090, False, 0
2955,0, 3090, False, 0
2956,0, 3090, False, 0
2957,0, 3090, False, 0
2958,0, 3090, False, 0
2959,0, 3090, False, 0
2960,0, 3090, False, 0
2961,0, 3090, False, 0
2962,0, 3090, False, 0
2963,0, 3090, False, 0
2964,0, 3090, False, 0
2965,0, 3090, False, 0
2966,0, 3090, False, 0
2967,0, 3090, False, 0
2968,0, 3090, False, 0
2969,0, 3090, False, 0
2970,0, 3090, False, 0
2971,0, 3090, False, 0
2972,0, 3090, False, 0
2973,0, 3090, False, 0
2974,0, 3090, False, 0
2975,0, 3090, False, 0
2976,0, 3090, False, 0
2977,0, 3090, False, 0
2978,0, 3090, False, 0
2979,0, 3090, False, 0
2980,10, 3100, False, 0
2981,0, 3100, False, 0
2982,0, 3100, False, 0
2983,0, 3100, False, 0
2984,0, 3100, False, 0
2985,0, 3100, False, 3
2986,0, 3100, False, 3
2987,0, 3100, False, 3
2988,0, 3100, False, 3
2989,0, 3100, False, 3
2990,0, 3100, False, 3
2991,0, 3100, False, 3
2992,0, 3100, False, 3
2993,0, 3100, False, 3
2994,10, 3110, False, 3
2995,0, 3110, False, 3
2996,0, 3110, False, 3
2997,0, 3110, False, 3
2998,0, 3110, False, 3
2999,0, 3110, False, 3
3000,0, 3110, False, 3
3001,0, 3110, False, 3
3002,0, 3110, False, 3
3003,0, 3110, False, 3
3004,0, 3110, False, 3
3005,0, 3110, False, 3
3006,10, 3120, False, 3
3007,0, 3120, False, 0
3008,0, 3120, False, 0
3009,0, 3120, False, 2
3010,0, 3120, False, 2
3011,0, 3120, False, 2
3012,0, 3120, False, 2
3013,0, 3120, False, 2
3014,0, 3120, False, 2
3015,0, 3120, False, 2
3016,0, 3120, False, 2
3017,0, 3120, False, 2
3018,0, 3120, False, 2
3019,0, 3120, False, 2
3020,0, 3120, False, 2
3021,0, 3120, False, 2
3022,0, 3120, False, 2
3023,0, 3120, False, 2
3024,50, 3170, False, 2
3025,0, 3170, False, 2
3026,0, 3170, False, 2
3027,0, 3170, False, 2
3028,0, 3170, False, 2
3029,0, 3170, False, 2
3030,0, 3170, False, 2
3031,0, 3170, False, 0
3032,0, 3170, False, 0
3033,0, 3170, False, 0
3034,10, 3180, False, 0
3035,0, 3180, False, 0
3036,0, 3180, False, 0
3037,0, 3180, False, 0
3038,0, 3180, False, 0
3039,0, 3180, False, 0
3040,0, 3180, False, 0
3041,0, 3180, False, 0
3042,0, 3180, False, 0
3043,0, 3180, False, 0
3044,0, 3180, False, 0
3045,0, 3180, False, 0
3046,0, 3180, False, 0
3047,0, 3180, False, 4
3048,0, 3180, False, 4
3049,0, 3180, False, 4
3050,0, 3180, False, 4
3051,0, 3180, False, 4
3052,0, 3180, False, 4
3053,0, 3180, False, 4
3054,0, 3180, False, 4
3055,0, 3180, False, 4
3056,10, 3190, False, 4
3057,0, 3190, False, 4
3058,0, 3190, False, 4
3059,0, 3190, False, 4
3060,0, 3190, False, 4
3061,0, 3190, False, 4
3062,0, 3190, False, 4
3063,0, 3190, False, 4
3064,0, 3190, False, 4
3065,0, 3190, False, 4
3066,0, 3190, False, 4
3067,0, 3190, False, 4
3068,0, 3190, False, 4
3069,0, 3190, False, 4
3070,10, 3200, False, 4
3071,0, 3200, False, 0
3072,0, 3200, False, 0
3073,0, 3200, False, 5
3074,0, 3200, False, 5
3075,0, 3200, False, 5
3076,0, 3200, False, 5
3077,0, 3200, False, 5
3078,0, 3200, False, 5
3079,0, 3200, False, 5
3080,0, 3200, False, 5
3081,0, 3200, False, 5
3082,10, 3210, False, 5
3083,0, 3210, False, 5
3084,0, 3210, False, 5
3085,0, 3210, False, 5
3086,0, 3210, False, 5
3087,0, 3210, False, 5
3088,0, 3210, False, 5
3089,0, 3210, False, 5
3090,0, 3210, False, 5
3091,0, 3210, False, 5
3092,0, 3210, False, 5
3093,0, 3210, False, 5
3094,10, 3220, False, 5
3095,0, 3220, False, 5
3096,0, 3220, False, 5
3097,0, 3220, False, 5
3098,0, 3220, False, 5
3099,0, 3220, False, 5
3100,0, 3220, False, 5
3101,0, 3220, False, 5
3102,0, 3220, False, 5
3103,0, 3220, False, 5
3104,0, 3220, False, 5
3105,0, 3220, False, 5
3106,0, 3220, False, 0
3107,0, 3220, False, 0
3108,10, 3230, False, 0
3109,0, 3230, False, 0
3110,0, 3230, False, 0
3111,0, 3230, False, 0
3112,0, 3230, False, 0
3113,0, 3230, False, 4
3114,0, 3230, False, 4
3115,0, 3230, False, 4
3116,0, 3230, False, 4
3117,0, 3230, False, 4
3118,0, 3230, False, 4
3119,0, 3230, False, 4
3120,0, 3230, False, 4
3121,0, 3230, False, 4
3122,0, 3230, False, 4
3123,0, 3230, False, 4
3124,10, 3240, False, 4
3125,0, 3240, False, 4
3126,0, 3240, False, 4
3127,0, 3240, False, 4
3128,0, 3240, False, 4
3129,0, 3240, False, 4
3130,0, 3240, False, 4
3131,0, 3240, False, 4
3132,0, 3240, False, 4
3133,0, 3240, False, 4
3134,0, 3240, False, 4
3135,0, 3240, False, 4
3136,0, 3240, False, 0
3137,0, 3240, False, 3
3138,0, 3240, False, 3
3139,0, 3240, False, 0
3140,0, 3240, False, 0
3141,0, 3240, False, 0
3142,0, 3240, False, 0
3143,0, 3240, False, 0
3144,0, 3240, False, 0
3145,0, 3240, False, 5
3146,0, 3240, False, 5
